filename,session_date
tbmm09003013.txt,01.12.1950
tbmm09003016.txt,09.11.1949
tbmm09003018.txt,13.12.1950
tbmm09003019.txt,15.12.1950
tbmm09003022.txt,22.12.1950
tbmm09004025.txt,03.01.1951
tbmm09004027.txt,08.01.1951
tbmm09004028.txt,10.01.1951
tbmm09004029.txt,12.01.1951
tbmm09004032.txt,19.01.1951
tbmm09004033.txt,22.01.1951
tbmm09004034.txt,24.01.1951
tbmm09004035.txt,26.01.1951
tbmm09004036.txt,29.01.1951
tbmm09004037.txt,31.01.1951
tbmm09005039.txt,05.02.1951
tbmm09005040.txt,07.02.1951
tbmm09005041.txt,09.02.1351
tbmm09005042.txt,12.02.1951
tbmm09005043.txt,05.01.1951
tbmm09005044.txt,05.01.1951
tbmm09005045.txt,19.02.1951
tbmm09005046.txt,20.11.1951
tbmm09005047.txt,21.11.1951
tbmm09005048.txt,22.02.1951
tbmm09005049.txt,23.11.1951
tbmm09005051.txt,25.02.1951
tbmm09005052.txt,26.02.1951
tbmm09005053.txt,27.11.1951
tbmm09006055.txt,02.03.1951
tbmm09006058.txt,30.03.1951
tbmm09006059.txt,02.04.1951
tbmm09006060.txt,24.01.1951
tbmm09006064.txt,13.04.1951
tbmm09006065.txt,18.04.1951
tbmm09006066.txt,25.04.1951
tbmm09006067.txt,20.04.1951
tbmm09007073.txt,07.05.1961
tbmm09007074.txt,09.05.1951
tbmm09007075.txt,11.05.1951
tbmm09007081.txt,25.05.1951
tbmm09007083.txt,30.05.1951
tbmm09008084.txt,01.06.1951
tbmm09008085.txt,04.06.1951
tbmm09008087.txt,08.06.1951
tbmm09008089.txt,13.06.1951
tbmm09008090.txt,06.01.1950
tbmm09008094.txt,05.01.1951
tbmm09009100.txt,16.07.1951
tbmm09009104.txt,25.07.1951
tbmm09009107.txt,16.11.1950
tbmm09009108.txt,06.01.1950
tbmm09009109.txt,06.08.1951
tbmm09009110.txt,07.08.1951
tbmm09009111.txt,08.08.1951
tbmm09009112.txt,09.08.1951
tbmm09009113.txt,10.08.1951
tbmm09010006.txt,19.11.1051
tbmm09010007.txt,21.11.1951
tbmm09010008.txt,23.11.1051
tbmm09010009.txt,26.11.1951
tbmm09010010.txt,03.11.1951
tbmm09011012.txt,03.12.1951
tbmm09011022.txt,09.06.1950
tbmm09012023.txt,07.01.1952
tbmm09012024.txt,09.01.1952
tbmm09012025.txt,11.01.1952
tbmm09012026.txt,14.01.1952
tbmm09012027.txt,16.01.1952
tbmm09012028.txt,18.01.1952
tbmm09012029.txt,21.01.1952
tbmm09012030.txt,23.01.1952
tbmm09012033.txt,30.01.1952
tbmm09013035.txt,04.11.1952
tbmm09013040.txt,15.11.1952
tbmm09013041.txt,18.11.1952
tbmm09013042.txt,20.02.1952
tbmm09013044.txt,22.11.1952
tbmm09013045.txt,23.11.1952
tbmm09013046.txt,24.11.1952
tbmm09013047.txt,25.02.1952
tbmm09013048.txt,26.02.1902
tbmm09013049.txt,27.11.1952
tbmm09013050.txt,28.11.1952
tbmm09013051.txt,28.01.1952
tbmm09014055.txt,27.11.1952
tbmm09014056.txt,02.04.1052
tbmm09014058.txt,07.04.1952
tbmm09014060.txt,23.11.1951
tbmm09015075.txt,13.01.1950
tbmm09016079.txt,13.01.1950
tbmm09016084.txt,13.06.1962
tbmm09017008.txt,24.11.1952
tbmm09018015.txt,10.12.1952
tbmm09018019.txt,28.01.1952
tbmm09019023.txt,05.01.1953
tbmm09019024.txt,07.01.1953
tbmm09019026.txt,12.01.1953
tbmm09019028.txt,16.01.1953
tbmm09019029.txt,19.01.1953
tbmm09019031.txt,23.01.1953
tbmm09019032.txt,26.01.1953
tbmm09019034.txt,29.01.1953
tbmm09019035.txt,30.01.1953
tbmm09020036.txt,02.02.1953
tbmm09020037.txt,04.11.1953
tbmm09020038.txt,05.01.1953
tbmm09020039.txt,06.02.1953
tbmm09020040.txt,09.02.1953
tbmm09020041.txt,11.02.1953
tbmm09020042.txt,12.02.1953
tbmm09020043.txt,13.02.1953
tbmm09020045.txt,17.02.1953
tbmm09020046.txt,18.11.1953
tbmm09020047.txt,19.02.1963
tbmm09020049.txt,21.11.1953
tbmm09020050.txt,22.11.1953
tbmm09020051.txt,23.11.1953
tbmm09020052.txt,24.02.1953
tbmm09020053.txt,25.11.1953
tbmm09020054.txt,26.11.1953
tbmm09020055.txt,27.02.1953
tbmm09020056.txt,28.11.1953
tbmm09021059.txt,27.03.1953
tbmm09021063.txt,06.04.1953
tbmm09021064.txt,08.04.1953
tbmm09021067.txt,13.04.1953
tbmm09021068.txt,15.04.1953
tbmm09021069.txt,16.04.1963
tbmm09021070.txt,17.04.1953
tbmm09021071.txt,20.04.1953
tbmm09021074.txt,29.04.1953
tbmm09021075.txt,30.04.1953
tbmm09022076.txt,04.05.1953
tbmm09022077.txt,06.05.1953
tbmm09022081.txt,13.05.1953
tbmm09022083.txt,15.05.1953
tbmm09022084.txt,18.05.1953
tbmm09022085.txt,13.05.1953
tbmm09022087.txt,25.05.1953
tbmm09022089.txt,29.05.1953
tbmm09023093.txt,08.06.1953
tbmm09023094.txt,10.06.1953
tbmm09023097.txt,26.06.1953
tbmm09023098.txt,29.06.1953
tbmm09024099.txt,01.07.1953
tbmm09024101.txt,03.07.1953
tbmm09024103.txt,07.07.1953
tbmm09024107.txt,13.07.1953
tbmm09024108.txt,14.07.1953
tbmm09024110.txt,16.07.1953
tbmm09024111.txt,17.07.1953
tbmm09024112.txt,20.07.1953
tbmm09024113.txt,21.07.1953
tbmm09024114.txt,22.07.1953
tbmm09024115.txt,23.07.1953
tbmm09025009.txt,25.03.1953
tbmm09025010.txt,27.11.1953
tbmm09026012.txt,02.12.1953
tbmm09026015.txt,09.12.1953
tbmm09026017.txt,14.12.1953
tbmm09026018.txt,16.12.1953
tbmm09026020.txt,21.12.1953
tbmm09026022.txt,22.12.1953
tbmm09026023.txt,28.12.1953
tbmm09027024.txt,04.01.1954
tbmm09027025.txt,06.01.1954
tbmm09027026.txt,08.01.1954
tbmm09027027.txt,11.01.1954
tbmm09027028.txt,13.01.1954
tbmm09027030.txt,18.01.1954
tbmm09027031.txt,20.01.1954
tbmm09027032.txt,22.01.1954
tbmm09027033.txt,25.01.1954
tbmm09027034.txt,27.01.1954
tbmm09027035.txt,29.01.1954
tbmm09028036.txt,01.02.1954
tbmm09028038.txt,05.02.1954
tbmm09028039.txt,27.11.1953
tbmm09028040.txt,10.11.1954
tbmm09028041.txt,11.02.1954
tbmm09028042.txt,12.11.1954
tbmm09028043.txt,15.11.1954
tbmm09028045.txt,18.11.1954
tbmm09028046.txt,19.02.1954
tbmm09028047.txt,22.11.1954
tbmm09028049.txt,24.11.1954
tbmm09028050.txt,25.11.1954
tbmm09028051.txt,26.11.1954
tbmm09028052.txt,27.11.1954
tbmm09028053.txt,28.02.1954
tbmm09029054.txt,01.02.1954
tbmm09029055.txt,02.03.1954
tbmm09029056.txt,03.03.1954
tbmm09029058.txt,05.03.1954
tbmm09029059.txt,06.03.1954
tbmm09029060.txt,07.03.1954
tbmm09029062.txt,09.03.1954
tbmm10001001.txt,14.05.1964
tbmm10001003.txt,24.05.1954
tbmm10001004.txt,26.05.1954
tbmm10001005.txt,28.05.1954
tbmm10001006.txt,09.06.1954
tbmm10001007.txt,11.06.1954
tbmm10001009.txt,14.06.1954
tbmm10001010.txt,18.06.1954
tbmm10001011.txt,17.06.1954
tbmm10001012.txt,23.06.1954
tbmm10001013.txt,25.06.1954
tbmm10001015.txt,30.06.1954
tbmm10001016.txt,02.07.1954
tbmm10002003.txt,12.11.1054
tbmm10002005.txt,17.11.1954
tbmm10002006.txt,19.11.1954
tbmm10002008.txt,05.01.1951
tbmm10002009.txt,26.11.1954
tbmm10002010.txt,05.01.1951
tbmm10003011.txt,09.01.1952
tbmm10003012.txt,09.01.1952
tbmm10003013.txt,06.12.1954
tbmm10003016.txt,20.01.1954
tbmm10003017.txt,18.01.1954
tbmm10003018.txt,05.01.1953
tbmm10003022.txt,27.12.1954
tbmm10004023.txt,05.01.1955
tbmm10004024.txt,07.01.1955
tbmm10004025.txt,10.01.1956
tbmm10004026.txt,12.01.1955
tbmm10004027.txt,14.01.1955
tbmm10004028.txt,17.01.1955
tbmm10004029.txt,19.01.1955
tbmm10004030.txt,21.01.1950
tbmm10004031.txt,24.01.1955
tbmm10004032.txt,26.01.1955
tbmm10004033.txt,28.01.1955
tbmm10005038.txt,09.11.1955
tbmm10005039.txt,11.11.1955
tbmm10005040.txt,14.11.1955
tbmm10005042.txt,18.11.1955
tbmm10005044.txt,20.02.1955
tbmm10005045.txt,21.02.1955
tbmm10005046.txt,22.02.1955
tbmm10005047.txt,23.02.1955
tbmm10005048.txt,24.02.1955
tbmm10005049.txt,25.02.1955
tbmm10005050.txt,25.02.1955
tbmm10005051.txt,25.11.1955
tbmm10006053.txt,21.03.1955
tbmm10006057.txt,30.03.1955
tbmm10006058.txt,01.04.1956
tbmm10006060.txt,06.04.1950
tbmm10006064.txt,15.04.1955
tbmm10006065.txt,18.04.1985
tbmm10006066.txt,20.04.1955
tbmm10006069.txt,20.01.1954
tbmm10007070.txt,02.05.1955
tbmm10007073.txt,09.05.1955
tbmm10007074.txt,11.05.1955
tbmm10007080.txt,12.09.1955
tbmm10008008.txt,01.01.1955
tbmm10008010.txt,01.01.1955
tbmm10008011.txt,01.01.1955
tbmm10008012.txt,09.12.1955
tbmm10008013.txt,12.12.1955
tbmm10008015.txt,16.12.1955
tbmm10008016.txt,01.01.1955
tbmm10009020.txt,06.01.1956
tbmm10009021.txt,09.01.1956
tbmm10009022.txt,11.01.1956
tbmm10009023.txt,13.01.1956
tbmm10009024.txt,16.01.1956
tbmm10009025.txt,01.01.1955
tbmm10009026.txt,20.01.1956
tbmm10009027.txt,23.01.1956
tbmm10009028.txt,25.01.1956
tbmm10009029.txt,27.01.1956
tbmm10009030.txt,30.01.1956
tbmm10010035.txt,10.02.1956
tbmm10010038.txt,17.11.1956
tbmm10010039.txt,20.02.1956
tbmm10010040.txt,21.11.1956
tbmm10010042.txt,23.11.1956
tbmm10010043.txt,24.11.1956
tbmm10010044.txt,25.02.1956
tbmm10010045.txt,26.11.1956
tbmm10010046.txt,27.11.1956
tbmm10010047.txt,28.11.1956
tbmm10010051.txt,30.03.1956
tbmm10011052.txt,02.04.1956
tbmm10011053.txt,04.04.1956
tbmm10011055.txt,18.04.1956
tbmm10011056.txt,20.04.1956
tbmm10011059.txt,30.04.1956
tbmm10011063.txt,09.05.1956
tbmm10011065.txt,18.05.1956
tbmm10011066.txt,21.05.1956
tbmm10011067.txt,23.05.1956
tbmm10011068.txt,25.05.1906
tbmm10011069.txt,28.05.1956
tbmm10012071.txt,01.06.1956
tbmm10012073.txt,06.06.1906
tbmm10012074.txt,08.06.1956
tbmm10012078.txt,18.06.1956
tbmm10012079.txt,20.06.1956
tbmm10012082.txt,27.06.1956
tbmm10013086.txt,24.01.1955
tbmm10013088.txt,11.07.1956
tbmm10013092.txt,24.01.1955
tbmm10013093.txt,18.08.1956
tbmm10013094.txt,20.08.1956
tbmm10013096.txt,22.08.1956
tbmm10013097.txt,23.08.1666
tbmm10013098.txt,24.08.1966
tbmm10013100.txt,07.08.1956
tbmm10013101.txt,28.06.1966
tbmm10013102.txt,29.08.1956
tbmm10014003.txt,14.11.1956
tbmm10014008.txt,26.11.1966
tbmm10016024.txt,11.01.1957
tbmm10016025.txt,14.01.1957
tbmm10016026.txt,16.01.1957
tbmm10016027.txt,18.01.1957
tbmm10016028.txt,21.01.1957
tbmm10016029.txt,23.01.1957
tbmm10016030.txt,25.01.1957
tbmm10016031.txt,28.01.1957
tbmm10016032.txt,30.01.1957
tbmm10017036.txt,08.11.1957
tbmm10017037.txt,11.02.1957
tbmm10017040.txt,18.11.1957
tbmm10017041.txt,20.02.1957
tbmm10017042.txt,01.02.1957
tbmm10017043.txt,22.02.1957
tbmm10017044.txt,23.11.1957
tbmm10017045.txt,24.02.1957
tbmm10017047.txt,01.01.1946
tbmm10017049.txt,28.11.1957
tbmm10018051.txt,01.01.1946
tbmm10018053.txt,01.04.1957
tbmm10018055.txt,05.04.1957
tbmm10018056.txt,08.04.1967
tbmm10018058.txt,12.04.1957
tbmm10018059.txt,15.04.1957
tbmm10018060.txt,17.04.1957
tbmm10018061.txt,19.04.1957
tbmm10019071.txt,22.05.1857
tbmm10020083.txt,19.06.1957
tbmm10020085.txt,24.06.1957
tbmm11001002.txt,15.11.1957
tbmm11001003.txt,18.11.1957
tbmm11001004.txt,20.11.1957
tbmm11001005.txt,22.11.1957
tbmm11001012.txt,09.12.1957
tbmm11001013.txt,28.11.1957
tbmm11001016.txt,18.12.1957
tbmm11001018.txt,23.12.1957
tbmm11001019.txt,25.12.1957
tbmm11001021.txt,06.01.1958
tbmm11001022.txt,08.01.1958
tbmm11001023.txt,10.01.1958
tbmm11001024.txt,13.01.1958
tbmm11001025.txt,15.01.1958
tbmm11001026.txt,17.01.1958
tbmm11001027.txt,20.01.1958
tbmm11001028.txt,22.01.1958
tbmm11001029.txt,24.01.1958
tbmm11001030.txt,27.01.1958
tbmm11001031.txt,29.01.1958
tbmm11001032.txt,31.01.1958
tbmm11002034.txt,05.02.1958
tbmm11002036.txt,10.11.1958
tbmm11002038.txt,14.11.1958
tbmm11002040.txt,19.11.1958
tbmm11002041.txt,20.02.1958
tbmm11002042.txt,21.02.1958
tbmm11002044.txt,23.11.1958
tbmm11002045.txt,24.11.1958
tbmm11002046.txt,25.11.1958
tbmm11002047.txt,26.02.1958
tbmm11002048.txt,27.11.1958
tbmm11002049.txt,28.02.1958
tbmm11003051.txt,26.03.1958
tbmm11003052.txt,28.03.1058
tbmm11003054.txt,02.04.1968
tbmm11003055.txt,04.04.1958
tbmm11003056.txt,06.01.1958
tbmm11003057.txt,21.11.1958
tbmm11003062.txt,30.04.1958
tbmm11004064.txt,05.05.1958
tbmm11004068.txt,14.05.1958
tbmm11004069.txt,16.11.1958
tbmm11004070.txt,21.05.1958
tbmm11004071.txt,23.05.1958
tbmm11004073.txt,28.05.1958
tbmm11004076.txt,04.06.1958
tbmm11004077.txt,06.06.1958
tbmm11004086.txt,26.07.1958
tbmm11004087.txt,21.01.1958
tbmm11005004.txt,19.11.1958
tbmm11005006.txt,24.11.1958
tbmm11006012.txt,08.12.1958
tbmm11006013.txt,10.12.1958
tbmm11006014.txt,12.12.1958
tbmm11006015.txt,15.12.1958
tbmm11006016.txt,17.12.1958
tbmm11006019.txt,24.12.1958
tbmm11006020.txt,05.01.1959
tbmm11006021.txt,07.01.1959
tbmm11006022.txt,09.01.1959
tbmm11006023.txt,12.01.1959
tbmm11006024.txt,14.01.1959
tbmm11006025.txt,16.01.1959
tbmm11006026.txt,19.01.1959
tbmm11006027.txt,21.01.1959
tbmm11006028.txt,23.01.1959
tbmm11006029.txt,26.01.1959
tbmm11006030.txt,28.01.1959
tbmm11006031.txt,30.01.1959
tbmm11007032.txt,02.02.1959
tbmm11007033.txt,04.02.1959
tbmm11007034.txt,06.11.1959
tbmm11007035.txt,09.02.1959
tbmm11007036.txt,11.11.1959
tbmm11007037.txt,13.02.1959
tbmm11007038.txt,01.01.1956
tbmm11007039.txt,18.11.1959
tbmm11007040.txt,20.11.1959
tbmm11007041.txt,21.11.1959
tbmm11007043.txt,23.11.1959
tbmm11007045.txt,25.02.1959
tbmm11007046.txt,26.11.1959
tbmm11007047.txt,27.02.1959
tbmm11007048.txt,28.11.1959
tbmm11008050.txt,04.03.1959
tbmm11008058.txt,17.04.1959
tbmm11009064.txt,04.01.1933
tbmm11009065.txt,08.05.1959
tbmm11009070.txt,04.01.1933
tbmm11009071.txt,04.01.1933
tbmm11009073.txt,04.01.1933
tbmm11009074.txt,04.01.1933
tbmm11009078.txt,05.01.1959
tbmm11010009.txt,02.12.1959
tbmm11010012.txt,09.12.1959
tbmm11010018.txt,01.01.1959
tbmm11011020.txt,06.01.1960
tbmm11011021.txt,08.01.1960
tbmm11011022.txt,11.01.1960
tbmm11011023.txt,13.01.1960
tbmm11011025.txt,18.01.1960
tbmm11011026.txt,20.01.1960
tbmm11011027.txt,22.01.1960
tbmm11011028.txt,25.01.1960
tbmm11011029.txt,27.01.1960
tbmm11011030.txt,29.01.1960
tbmm11011035.txt,10.11.1960
tbmm11011036.txt,12.11.1960
tbmm11011037.txt,15.11.1960
tbmm11011038.txt,16.11.1960
tbmm11011039.txt,17.11.1960
tbmm11012041.txt,19.02.1960
tbmm11012042.txt,20.11.1960
tbmm11012044.txt,22.02.1960
tbmm11012045.txt,23.11.1960
tbmm11012047.txt,25.11.1960
tbmm11012048.txt,26.11.1960
tbmm11012049.txt,27.02.1960
tbmm11012050.txt,28.11.1960
tbmm11012051.txt,29.11.1960
tbmm11013052.txt,06.01.1960
tbmm11013053.txt,06.04.1960
tbmm11013055.txt,06.01.1960
tbmm11013056.txt,20.11.1960
tbmm11013058.txt,15.01.1960
tbmm17001001.txt,24.11.1983
tbmm17001002.txt,05.12.1983
tbmm17001003.txt,05.12.1983
tbmm17001004.txt,06.12.1983
tbmm17001005.txt,07.12.1983
tbmm17001006.txt,08.12.1983
tbmm17001007.txt,13.12.1983
tbmm17001008.txt,14.12.1983
tbmm17001009.txt,15.12.1983
tbmm17001010.txt,19.12.1983
tbmm17001011.txt,22.12.1983
tbmm17001012.txt,24.12.1983
tbmm17001013.txt,27.12.1983
tbmm17001014.txt,25.72.1983
tbmm17001015.txt,29.12.1983
tbmm17001016.txt,03.01.1984
tbmm17001017.txt,04.01.1984
tbmm17001018.txt,05.01.1984
tbmm17001019.txt,06.01.1984
tbmm17001020.txt,11.01.1984
tbmm17001021.txt,12.01.1984
tbmm17001022.txt,17.01.1984
tbmm17001023.txt,18.01.1984
tbmm17001025.txt,24.01.1984
tbmm17001026.txt,25.01.1984
tbmm17001027.txt,21.06.1927
tbmm17001028.txt,31.01.1984
tbmm17001029.txt,01.02.1984
tbmm17001030.txt,02.02.1984
tbmm17001031.txt,14.02.1984
tbmm17001032.txt,15.02.1984
tbmm17001033.txt,16.02.1984
tbmm17001034.txt,21.02.1984
tbmm17002035.txt,22.02.1984
tbmm17002036.txt,23.02.1984
tbmm17002037.txt,24.02.1984
tbmm17002038.txt,28.02.1984
tbmm17002039.txt,29.02.1984
tbmm17002040.txt,01.03.1984
tbmm17003041.txt,02.03.1984
tbmm17003042.txt,06.03.1984
tbmm17003043.txt,07.03.1984
tbmm17003044.txt,27.03.1984
tbmm17003045.txt,28.03.1984
tbmm17003046.txt,29.03.1984
tbmm17003047.txt,03.04.1984
tbmm17003048.txt,04.04.1984
tbmm17003049.txt,05.04.1984
tbmm17003050.txt,10.04.1984
tbmm17003051.txt,11.04.1984
tbmm17003052.txt,12.04.1984
tbmm17003053.txt,17.04.1984
tbmm17003054.txt,18.04.1984
tbmm17003055.txt,19.04.1984
tbmm17003056.txt,24.04.1984
tbmm17003057.txt,25.04.1984
tbmm17003058.txt,26.04.1984
tbmm17003059.txt,26.04.1984
tbmm17003060.txt,02.05.1984
tbmm17003061.txt,03.05.1984
tbmm17003062.txt,11.10.1983
tbmm17003063.txt,09.05.1984
tbmm17003064.txt,10.05.1984
tbmm17003065.txt,15.05.1984
tbmm17003066.txt,16.05.1984
tbmm17003067.txt,17.05.1984
tbmm17003068.txt,22.05.1984
tbmm17004069.txt,23.05.1984
tbmm17004070.txt,24.05.1984
tbmm17004071.txt,29.05.1984
tbmm17004072.txt,30.05.1984
tbmm17004073.txt,31.05.1984
tbmm17004074.txt,23.01.1953
tbmm17004075.txt,06.06.1984
tbmm17004076.txt,07.06.1984
tbmm17004077.txt,12.06.1984
tbmm17004078.txt,13.06.1984
tbmm17004079.txt,14.06.1984
tbmm17004080.txt,19.06.1984
tbmm17004081.txt,20.06.1984
tbmm17004082.txt,21.06.1984
tbmm17004083.txt,26.06.1984
tbmm17004084.txt,21.06.1927
tbmm17004085.txt,28.06.1984
tbmm17004086.txt,09.07.1984
tbmm17005087.txt,10.07.1984
tbmm17005088.txt,11.07.1984
tbmm17005089.txt,12.07.1984
tbmm17005090.txt,13.07.1984
tbmm17006001.txt,01.09.1984
tbmm17006002.txt,04.09.1984
tbmm17006003.txt,25.09.1984
tbmm17007004.txt,26.09.1984
tbmm17007005.txt,29.09.1984
tbmm17007006.txt,02.10.1984
tbmm17007007.txt,03.10.1984
tbmm17007008.txt,04.10.1984
tbmm17007009.txt,09.10.1984
tbmm17007010.txt,10.10.1984
tbmm17007011.txt,11.10.1984
tbmm17007012.txt,16.10.1984
tbmm17007013.txt,17.10.1984
tbmm17007014.txt,18.10.1984
tbmm17007015.txt,23.10.1984
tbmm17007016.txt,24.10.1984
tbmm17007017.txt,01.00.1984
tbmm17007018.txt,30.10.1984
tbmm17008019.txt,31.10.1984
tbmm17008020.txt,01.11.1984
tbmm17008021.txt,06.11.1984
tbmm17008022.txt,07.11.1984
tbmm17008023.txt,29.08.1977
tbmm17008024.txt,13.11.1984
tbmm17008025.txt,14.11.1984
tbmm17008026.txt,15.11.1984
tbmm17008027.txt,21.06.1927
tbmm17008028.txt,21.02.1967
tbmm17008029.txt,22.11.1984
tbmm17008030.txt,27.11.1984
tbmm17008031.txt,28.11.1984
tbmm17008032.txt,29.11.1984
tbmm17008033.txt,04.12.1984
tbmm17008034.txt,29.11.1984
tbmm17009035.txt,06.12.1984
tbmm17009036.txt,08.12.1984
tbmm17009037.txt,09.12.1984
tbmm17009038.txt,00.12.1984
tbmm17009039.txt,11.12.1984
tbmm17010040.txt,12.12.1984
tbmm17010041.txt,13.12.1984
tbmm17010042.txt,14.12.1984
tbmm17010043.txt,15.12.1984
tbmm17011044.txt,16.12.1984
tbmm17011045.txt,17.12.1984
tbmm17011046.txt,18.12.1984
tbmm17011047.txt,19.12.1984
tbmm17011048.txt,20.12.1984
tbmm17012049.txt,21.12.1984
tbmm17012051.txt,25.10.1963
tbmm17012052.txt,10.01.1985
tbmm17012053.txt,17.02.1965
tbmm17012054.txt,16.01.1985
tbmm17012055.txt,29.06.1956
tbmm17012056.txt,17.01.1985
tbmm17012058.txt,24.01.1985
tbmm17012059.txt,12.02.1985
tbmm17013061.txt,14.02.1985
tbmm17013062.txt,19.02.1985
tbmm17013063.txt,20.02.1985
tbmm17013064.txt,21.02.1985
tbmm17013065.txt,27.07.1967
tbmm17013066.txt,27.02.1985
tbmm17013067.txt,28.02.1985
tbmm17013068.txt,05.03.1985
tbmm17013069.txt,06.03.1985
tbmm17013070.txt,07.03.1985
tbmm17014071.txt,12.03.1985
tbmm17014072.txt,13.03.1985
tbmm17014073.txt,14.03.1985
tbmm17014074.txt,19.03.1985
tbmm17014075.txt,20.03.1985
tbmm17014076.txt,21.03.1985
tbmm17014077.txt,26.03.1985
tbmm17014078.txt,27.03.1985
tbmm17014079.txt,28.03.7985
tbmm17014080.txt,16.05.1984
tbmm17014081.txt,03.04.1985
tbmm17014082.txt,03.04.1985
tbmm17015083.txt,16.01.1985
tbmm17015084.txt,10.04.1985
tbmm17015085.txt,01.03.1926
tbmm17015086.txt,16.04.1985
tbmm17015087.txt,17.04.1985
tbmm17015088.txt,18.04.1985
tbmm17015089.txt,23.04.1985
tbmm17015090.txt,24.04.1985
tbmm17015091.txt,25.04.1985
tbmm17015092.txt,30.04.1985
tbmm17015093.txt,01.05.1985
tbmm17016094.txt,09.07.1956
tbmm17016095.txt,07.05.1985
tbmm17016096.txt,08.05.1985
tbmm17016097.txt,09.05.1985
tbmm17016098.txt,14.05.1985
tbmm17016099.txt,15.05.1985
tbmm17016102.txt,22.05.1985
tbmm17017103.txt,23.05.1985
tbmm17017104.txt,28.05.1985
tbmm17017105.txt,30.05.1985
tbmm17017106.txt,04.06.1985
tbmm17017107.txt,05.06.1985
tbmm17017108.txt,06.06.1985
tbmm17017109.txt,07.06.1985
tbmm17018110.txt,10.06.1985
tbmm17018111.txt,11.06.1985
tbmm17018112.txt,12.06.1985
tbmm17018113.txt,13.06.1985
tbmm17018114.txt,14.06.1985
tbmm17018115.txt,15.06.1986
tbmm17019001.txt,01.09.1985
tbmm17019002.txt,11.09.1985
tbmm17019003.txt,12.09.1985
tbmm17019004.txt,17.09.1985
tbmm17019005.txt,18.09.1985
tbmm17019006.txt,19.09.1985
tbmm17019007.txt,24.09.1985
tbmm17019009.txt,26.09.1985
tbmm17019010.txt,01.10.1985
tbmm17019011.txt,02.10.1985
tbmm17019012.txt,03.10.1985
tbmm17019013.txt,08.10.1985
tbmm17019014.txt,09.10.1985
tbmm17019015.txt,10.10.1985
tbmm17019016.txt,75.10.1985
tbmm17019017.txt,16.10.1985
tbmm17019018.txt,17.10.1985
tbmm17019019.txt,22.10.1985
tbmm17019020.txt,23.10.1985
tbmm17019021.txt,24.10.1985
tbmm17020022.txt,24.10.1985
tbmm17020023.txt,31.10.1985
tbmm17020024.txt,03.11.1985
tbmm17020025.txt,06.11.1985
tbmm17020026.txt,07.11.1985
tbmm17020027.txt,12.11.1985
tbmm17020028.txt,13.11.1985
tbmm17020029.txt,14.11.1985
tbmm17020030.txt,19.11.1985
tbmm17020031.txt,20.11.1985
tbmm17020032.txt,21.11.1985
tbmm17021033.txt,26.11.1985
tbmm17021034.txt,27.11.1985
tbmm17021035.txt,28.11.1985
tbmm17021036.txt,03.12.1985
tbmm17021037.txt,04.12.1985
tbmm17021039.txt,09.12.1985
tbmm17022040.txt,10.12.1985
tbmm17022041.txt,11.12.1985
tbmm17022042.txt,12.12.1985
tbmm17022043.txt,13.12.1985
tbmm17022044.txt,09.12.1985
tbmm17022045.txt,09.12.1985
tbmm17022046.txt,16.12.1985
tbmm17023047.txt,17.72.1985
tbmm17023048.txt,18.12.1985
tbmm17023049.txt,19.12.1985
tbmm17023050.txt,20.12.1985
tbmm17023051.txt,21.12.1985
tbmm17023052.txt,22.12.1985
tbmm17023053.txt,23.12.1985
tbmm17024054.txt,24.12.1985
tbmm17024055.txt,25.12.1985
tbmm17024056.txt,07.01.1986
tbmm17024057.txt,08.01.1986
tbmm17024058.txt,09.01.1986
tbmm17024059.txt,14.01.1986
tbmm17024060.txt,25.02.1981
tbmm17024061.txt,16.01.1986
tbmm17024062.txt,21.01.1986
tbmm17024063.txt,22.01.7986
tbmm17024064.txt,23.01.1986
tbmm17025065.txt,11.02.1986
tbmm17025066.txt,12.02.1986
tbmm17025067.txt,13.02.1986
tbmm17025068.txt,18.02.1986
tbmm17025069.txt,19.02.1986
tbmm17025070.txt,20.02.1986
tbmm17025071.txt,25.02.1986
tbmm17025072.txt,26.02.1986
tbmm17025073.txt,27.02.1986
tbmm17025074.txt,04.03.1986
tbmm17025075.txt,05.03.1986
tbmm17025076.txt,06.03.1986
tbmm17026077.txt,11.03.1986
tbmm17026078.txt,12.03.1986
tbmm17026079.txt,13.03.1986
tbmm17026080.txt,18.03.1986
tbmm17026081.txt,19.03.1986
tbmm17026082.txt,20.03.1986
tbmm17026083.txt,05.05.1983
tbmm17027085.txt,26.03.1986
tbmm17027086.txt,01.04.1986
tbmm17027087.txt,02.04.1986
tbmm17027088.txt,03.04.1986
tbmm17027089.txt,08.04.1986
tbmm17027090.txt,09.04.1986
tbmm17027091.txt,10.04.1986
tbmm17027092.txt,15.04.1986
tbmm17027093.txt,16.04.1986
tbmm17027094.txt,17.04.1986
tbmm17028095.txt,22.04.1986
tbmm17028096.txt,23.04.1986
tbmm17028097.txt,24.04.1986
tbmm17028098.txt,29.04.1986
tbmm17028099.txt,30.04.1986
tbmm17028100.txt,01.05.1986
tbmm17028101.txt,06.05.1986
tbmm17028103.txt,08.05.1986
tbmm17028104.txt,13.05.1986
tbmm17029105.txt,14.05.1986
tbmm17029106.txt,15.05.1986
tbmm17029107.txt,20.05.1986
tbmm17029108.txt,21.05.1986
